transaction_id
18369831
8794556
20650831
8331930
23374150
8245705
18616959
16929844
11447301
17347241
7600677
16691652
11158991
7808881
16052835
21645825
18292264
8890681
18213541
17347957
7777585
10983170
21730103
7633371
13088857
20917650
17366061
16593504
7571463
13987484
11415185
21070459
8215102
8259132
8050375
18785610
16724534
16997103
17734410
21378643
17510607
16379403
18115324
8303160
16806335
16991649
21779083
7721171
17193780
17366000
20753379
8446041
18326056
21243438
22150567
16563028
14166573
21797810
13050645
21646363
15951886
17157821
17146506
8520563
23302293
13776431
11430107
18672768
22721173
8380029
21070495
18711082
16520217
20913514
16060457
8303154
13272695
7796404
16207182
20983568
17333427
18465720
8532897
17081612
13347247
11056406
20603419
16808014
22438499
13372077
21778942
17347594
11150825
23502641
8023136
21084310
16039152
16341987
8611368
13621773
17356743
11492085
17112291
15990996
7873640
7785002
16336960
21318750
23340396
17390450
18543446
7873469
7819671
16837098
22933412
8728684
21287000
18467251
18062509
16158607
8853923
20759425
23064549
16953291
17539102
18214436
8816277
7768451
13531568
18369558
13617623
16822487
7636744
13372598
17347714
21036661
18540882
8348514
17080537
16323302
21584710
7816164
16412290
11100560
17459808
14018748
23222168
8728403
17326346
22957720
20937891
7612703
16660771
23037996
22245013
11145478
8346041
11150789
15984036
16598867
20590190
20480186
16244003
8332077
11067345
10680321
15890224
17151213
17506226
7638708
8699290
10751261
7957200
21612413
23629026
16823160
14228919
8270892
7804087
16796435
16822271
13910905
12359969
8002814
16205050
16805879
8976253
8358556
21201424
17613485
17268811
18389209
18498680
21574993
21013496
17155909
13585248
13467717
16953504
22159799
21309710
13385390
16812660
15963509
13785983
22772512
16019603
17047643
7576948
7871493
10722828
8046431
10975128
13390899
16387519
13115500
18729354
17867255
13910417
22674781
17389417
21807034
21442163
7986849
7759594
20978125
23107621
7944073
16472295
21863300
18128453
17326125
17951957
21508094
8358418
13141535
21115898
17866643
20550123
15941332
22193645
8288365
16812826
16952690
8741217
20588192
21517249
8676896
17866013
8045753
7783610
23142401
13427321
17244552
13918155
18292777
7965627
17356555
20686927
17300918
13533235
18499664
22844343
21508037
21116586
15950937
22141417
23121044
20782354
17390703
10776214
13957627
22094371
10778254
22125265
7944128
21055378
16992065
17357139
8016864
18673932
20923231
21301053
13370506
21318809
11194265
20870702
17539643
18325313
17391246
17712475
7648477
18554818
13988397
20870345
8698828
17473167
16598804
21782073
22901653
13397582
21112660
23733050
16650236
14042135
22744533
13151773
13368477
16206339
10930052
23097131
23441282
8287416
21050114
21432691
12359688
20504186
18302839
18073556
14233243
21016340
23585363
13623175
17975216
22160070
10741113
11459810
8005120
17801186
16398594
11438997
16338005
16256173
17189413
20823748
13521870
18335231
20470684
20650343
7763796
17034782
21816731
17912872
21366469
16814109
16371455
8728542
11504382
16153436
20825571
17907884
22774273
13463066
11426136
18390877
23022231
22867316
22111568
22570581
18302758
8278755
17151410
16151559
8503307
16837156
21082588
16149779
18390591
21551140
13120180
23057075
13713818
8159349
21644264
13631599
13621803
13113886
16239121
17422795
17636137
10649617
21673212
23495428
13147138
22702605
16822596
23256244
11299626
14198587
17605435
23637753
7610732
21497913
16020183
16501134
14046972
23684983
16649277
10629928
16336285
8784688
23651264
14233742
11425096
7851861
11070067
18247178
17389528
16504776
16053450
16336402
22427866
8728502
11454748
16206217
13155751
20536358
8019001
8774504
20523592
16812643
18411518
17711461
18673118
16588115
22779194
23375278
13368718
17445530
7533638
8214264
11469744
17203516
8497042
20523894
18379292
15964524
13713289
16518733
17147926
14042575
17931915
18457155
16518420
16347684
16467770
10627937
17818695
14198977
18393338
21017661
17122373
18049444
21683530
13115460
21764360
18138156
8446926
8320040
17147048
17832356
10930619
17527341
23141886
16056788
7793477
12467468
8817527
16044064
17090274
8338281
16670458
16893599
21440439
10795346
13404799
18804126
7956729
22909133
7969440
21970535
23529053
16232826
7560917
23041982
21013266
13332534
8272355
21962114
13372919
23098322
18804514
18049107
18738940
13087384
11009334
23041975
17912853
16930108
8293246
7765372
22735143
8270381
8164531
8699577
16707939
18711123
10641563
23373751
10768004
22743957
20932500
11150887
16321703
13911321
23539043
13979970
16375882
23474140
17104131
13214737
8919920
16454282
8448669
22778957
18554854
13522622
13145165
8379371
22408449
13404087
8811334
13988565
7958003
8086700
18049487
10737508
10799431
17818310
18411826
17581971
21905927
16706522
21431699
16312903
17113013
21795987
16205210
20651281
23008451
10935061
15967227
13829516
10946832
17721493
17066165
8495500
21385413
17767085
16996362
13712306
22977216
8029473
16322035
18541347
8327774
17720838
16343138
13777298
16603528
16247358
22774509
16420325
14199169
17133329
7803826
13367906
8828283
17844655
18413271
14233277
22149150
21882425
16275535
8069096
17348139
8299435
13077660
17865773
22159843
16930471
8379483
16021384
8059807
22107188
16046848
15884782
18049063
20985038
23686210
13313085
18433519
16298792
18639326
16422654
20457995
8812487
7600658
12453066
7804363
16633186
21828509
7610104
18597934
17203352
8049960
8887263
20753568
21863558
16310184
8598758
20919171
14205971
7642706
17605569
23032207
16804420
21706729
18533539
21117425
8281088
22528373
13918159
20947332
14047393
7792674
13882894
22267456
8189207
8967527
10957138
17287459
17271806
23431650
12439099
16990486
16734549
8387916
23303859
21077216
13463010
22806264
18424520
23296870
21332055
7560907
16276224
8445887
13146211
23332036
11071630
16887896
17941432
17090392
22041360
16455239
18392617
23037068
18279729
11443641
18162552
17131731
21018123
7815910
17721447
20819157
7944211
16824103
8378356
17747805
17525091
22972094
8828558
10732885
21783609
8308018
17258803
23606354
17178800
7817084
13151673
10797706
16273893
8001742
8348779
17627483
7712601
16364686
17334384
14203806
16580442
23488465
14106353
17248572
11472703
22094040
23586241
10731603
7804338
11331901
21037022
22168428
13915473
8754052
7581617
8045658
8495152
11137116
12409359
23639080
16413952
22574683
13491760
17344173
16497320
8445147
18630234
17259162
8062185
8375141
17997704
17842328
22592704
17747813
16563112
7721396
17867216
21178904
16705941
7603275
17833684
17046523
13045931
22767439
10658290
8278471
21308746
13155866
22627215
17192796
16270872
8045523
21037197
21484756
22404273
23065173
13650763
17966039
22727307
8980398
7804195
16056785
23472774
13059230
8291523
7815956
18599739
17448638
11156996
18541502
11472578
13369434
16144106
17722439
20518403
14171765
21342144
8045266
21050887
8047930
8017294
13268377
18236691
13783127
16157756
23199179
16757501
17875694
14197416
14197924
7984183
14117100
16309426
16308538
7840633
7763983
7723178
16453523
22176754
17113433
16244487
17669769
16814360
16413262
17333531
16200547
7960701
18523331
13142597
20805833
7944941
10567218
17258231
17165149
23519388
16205526
7600942
7609729
17056250
21299518
8338167
20825378
18739149
22972105
16879799
21795986
23065543
12408865
17032862
21441731
21268165
13114395
20650273
13776477
8160977
23042712
16528778
16952641
13397641
8022847
18161462
23341985
21778853
20924492
22769613
14043109
7840660
16396751
20889063
7560321
16242638
21764871
14135598
17034657
20537307
20988482
16052860
18498690
22111730
8981625
23662651
16467954
13133102
12432523
7581541
16897392
21083634
21838693
8279182
22791012
21508840
20990119
8812061
17356720
11136378
13362564
16501259
13777545
8258971
20880573
22061232
8300775
23336467
20951505
17193066
18213428
18784718
14233591
13987933
16411733
8477966
8532377
17886012
18074695
8321116
16862949
8348718
18785599
7765263
11474499
7613932
16528277
17245018
11058455
8247591
23731814
20923883
13215908
22977031
22976433
7753579
17844712
10650366
23303239
17122314
21796283
20782413
16529104
16463233
22113281
16247417
8281071
18082743
23287350
8346175
22372722
16440410
13813095
10650431
8445153
11057984
7628581
16892428
17507816
23301868
10619129
13331092
14009471
10622049
16501238
21013516
8014625
16892604
13521737
8250735
8165031
16348034
23099015
8379259
8854822
13791522
7603314
15988000
13367739
20755417
8059835
22125859
15963248
8263870
8919936
10567053
10650436
20923271
18548786
18280071
11503695
13792146
10784918
8090546
20924520
18773249
10679213
16501898
16500829
22078437
8887477
11097845
13587007
20655976
10955389
13332566
7977287
8337127
23307105
17933208
13587370
8287020
18006564
16952276
16243468
23554715
8381887
20979980
18238544
16205767
21707044
13814739
18139254
7848015
8482811
22858371
18632390
16338199
16714310
18457556
14171101
15944548
21417142
8816501
18260769
21764481
8270346
7985782
20851532
18118857
13172402
18598725
18805554
8520688
20825635
18360409
13404895
15889230
17048521
13468320
11087845
8378600
16413600
8374323
17183584
20838905
8669047
10982004
13887319
17112813
16396689
18410333
13782422
23540136
17347822
20848224
18171286
23293230
17833146
13123336
16878873
14108759
16420686
21641374
17646519
16660222
21773077
7944609
8270316
13140380
8333369
20514125
11504933
7764041
11201687
22892212
22107500
20781717
16964160
8444722
17179215
17157906
